nombre,year,loss_ha
Patanatic - Pamuch,2013,0.0899811157226562
San Francisco,2013,0.0
Tzalá,2013,0.2000739246084176
Panajachel,2013,0.0
Tolimán,2014,3.78002694400563
Jaibalito,2014,0.0
La Catarata,2014,0.0
Palopó,2014,0.489428316267425
San Buenaventura,2014,0.0
San Juan La Laguna,2014,1.2408955892405789
San Marcos La Laguna,2014,0.0
San Pablo La Laguna,2014,0.0
San Pedro La Laguna,2014,0.8099568176269532
Nimayá - Xepec,2014,0.1400869796693091
Santa Cruz La Laguna,2014,0.0
Santiago Atitlán,2014,0.3599563781738281
Cerro De Oro,2014,0.9898532470703124
San Antonio Chacayá,2014,4.248443334386489
Chukumuk,2014,0.7199160278320311
Panabaj,2014,3.632420232867072
Cerro Chuitinamit,2014,0.0
Tzununá,2014,0.0899916687011718
Barreneché - María Tecún,2014,0.0899891845703125
Argueta,2014,0.0
Chaquijyá,2014,0.0
Xibalbay,2014,0.0
Parracaná,2014,0.0
El Novillero,2014,0.0
Chuiescalera,2014,0.9899107971191404
Pamachá,2014,0.0899958740234375
Río Quiscab,2014,0.2699625305175781
Pujujil,2014,0.0
Pujujilito,2014,0.1799609619140625
Xajaxak,2014,0.0
Patzutzún,2014,0.9012174381989124
Concepción,2014,0.0
Panasacar,2014,1.2583237055999157
Patanatic - Pamuch,2014,0.0
San Francisco,2014,0.0
Tzalá,2014,0.0
Panajachel,2014,0.0
Tolimán,2015,1.8896703247070312
Jaibalito,2015,0.9899042663574218
La Catarata,2015,0.0
Palopó,2015,0.1799595520019531
San Buenaventura,2015,0.0
San Juan La Laguna,2015,0.1799921142578125
San Marcos La Laguna,2015,0.0
San Pablo La Laguna,2015,0.0
San Pedro La Laguna,2015,0.4499782897949218
Nimayá - Xepec,2015,0.0
Santa Cruz La Laguna,2015,0.0
Santiago Atitlán,2015,0.0
Cerro De Oro,2015,0.6299115112304687
San Antonio Chacayá,2015,3.8697402770996088
Chukumuk,2015,0.6299304504394531
Panabaj,2015,0.6299335632324219
Cerro Chuitinamit,2015,0.0
Tzununá,2015,0.5399501586914063
Barreneché - María Tecún,2015,0.0
Argueta,2015,0.0
Chaquijyá,2015,0.179976611328125
Xibalbay,2015,0.0
Parracaná,2015,1.529933544921875
El Novillero,2015,0.179986962890625
Chuiescalera,2015,0.8099172180175781
Pamachá,2015,0.0
Río Quiscab,2015,0.7199152038574219
Pujujil,2015,0.0
Pujujilito,2015,0.2699377380371093
Xajaxak,2015,0.0
Patzutzún,2015,5.925333306932636
Concepción,2015,0.0
Panasacar,2015,0.2829985439165901
Patanatic - Pamuch,2015,0.0
San Francisco,2015,0.0899828857421875
Tzalá,2015,0.9898031982421874
Panajachel,2015,0.0
Tolimán,2016,2.481437244298597
Jaibalito,2016,0.2692658571968827
La Catarata,2016,0.0
Palopó,2016,0.989771942138672
San Buenaventura,2016,0.0
San Juan La Laguna,2016,2.339924487304687
San Marcos La Laguna,2016,0.0
San Pablo La Laguna,2016,0.3599847717285156
San Pedro La Laguna,2016,0.0
Nimayá - Xepec,2016,0.0
Santa Cruz La Laguna,2016,0.0007058041800704657
Santiago Atitlán,2016,0.0
Cerro De Oro,2016,0.0
San Antonio Chacayá,2016,1.349909844970703
Chukumuk,2016,0.0
Panabaj,2016,0.0
Cerro Chuitinamit,2016,0.0
Tzununá,2016,0.2699811462402344
Barreneché - María Tecún,2016,0.0899891357421875
Argueta,2016,0.0
Chaquijyá,2016,0.0
Xibalbay,2016,0.0899865112304687
Parracaná,2016,0.0
El Novillero,2016,0.1799817321777344
Chuiescalera,2016,1.7098318542480468
Pamachá,2016,0.0899961181640625
Río Quiscab,2016,0.7199088928222657
Pujujil,2016,0.1799683837890625
Pujujilito,2016,0.0899811157226562
Xajaxak,2016,0.0
