nombre,year,ndvi,evi2,nirv
Río Quiscab,2021,0.7076215017218539,0.3930478740599851,0.1885073382889864
Pujujil,2021,0.7615079693916146,0.4037249754829587,0.1929926986003241
Pujujilito,2021,0.7797786201666915,0.4033141846563689,0.1925618745618852
Xajaxak,2021,0.7013324138066428,0.3733061731411002,0.1750039645504212
Patzutzún,2021,0.7660433993550091,0.4065619077877015,0.1946847511379165
Concepción,2021,0.6912209612327543,0.3887262004634089,0.1856444801892657
Panasacar,2021,0.7801263577720121,0.4016013239496636,0.1918682449154038
Patanatic - Pamuch,2021,0.741767151229151,0.3706245870056832,0.1719135026248865
San Francisco,2021,0.72753982971068,0.4091457765914476,0.197079901464139
Tzalá,2021,0.7012612990330326,0.3762442747914484,0.1760633419324052
Panajachel,2021,0.6192107128981251,0.3532663839851107,0.1665522005841856
Tolimán,2022,0.7494820443533857,0.4182373730164244,0.2020603684687151
Jaibalito,2022,0.6821863321774935,0.4002461610996379,0.191607730450279
La Catarata,2022,0.5464489957875981,0.2908272194624386,0.1289605705799169
Palopó,2022,0.6744188792786011,0.3195425777386243,0.1437978861921877
San Buenaventura,2022,0.6022778758392372,0.3178648867501483,0.1431735736195591
San Juan La Laguna,2022,0.7430494784335148,0.4001880388319698,0.1913068879174662
San Marcos La Laguna,2022,0.7580954670657445,0.4266640306377918,0.2066456581141995
San Pablo La Laguna,2022,0.744565303447404,0.4275013374000088,0.2080194948609041
San Pedro La Laguna,2022,0.7435635044886715,0.3549041761810423,0.1632461768006756
Nimayá - Xepec,2022,0.6606628277720739,0.3050307593824193,0.1343691671374755
Santa Cruz La Laguna,2022,0.6754390024775663,0.3683852448547121,0.172677544636924
Santiago Atitlán,2022,0.7277589012032942,0.3412779575968578,0.1564308888275681
Cerro De Oro,2022,0.7497877235322185,0.3596502158730852,0.1649819548618483
San Antonio Chacayá,2022,0.7982457508991491,0.4594977702564894,0.2276399301169956
Chukumuk,2022,0.7035928037487194,0.3375127035402252,0.1523268916688734
Panabaj,2022,0.8039652974087693,0.4131026704511456,0.1979348342307639
Cerro Chuitinamit,2022,0.7159748117717443,0.3873024774837169,0.1825882395289389
Tzununá,2022,0.729532497796191,0.4151843240804259,0.1997849390122605
Barreneché - María Tecún,2022,0.7108284928449713,0.3636642498964652,0.1692289974833909
Argueta,2022,0.7111200351239079,0.3485111619681955,0.1599665370053572
Chaquijyá,2022,0.631970807231607,0.3426071760484862,0.158305351765773
Xibalbay,2022,0.628097978866433,0.3290786886469555,0.1502886862778128
Parracaná,2022,0.6692292224863102,0.3397518043133516,0.1555625139893607
El Novillero,2022,0.6184888600559153,0.3071158779369388,0.1371184431912043
Chuiescalera,2022,0.6930044706798918,0.3615292198767713,0.1674135251607772
Pamachá,2022,0.6279242822962551,0.3040837103049726,0.1353026326425219
Río Quiscab,2022,0.6552436237288267,0.3464201720294927,0.1601851309054174
Pujujil,2022,0.7084908042873184,0.3619881752627495,0.1674960936305726
Pujujilito,2022,0.7280081535752063,0.3665544485397597,0.1701235229283469
Xajaxak,2022,0.6379159945301419,0.3263449595648527,0.1474891531288254
Patzutzún,2022,0.7092813005801105,0.3532565670878416,0.1626358273438944
Concepción,2022,0.6358653875676052,0.3444488757375157,0.1589512190548182
Panasacar,2022,0.720808078784706,0.3502735737807892,0.1606993025268122
Patanatic - Pamuch,2022,0.6587403464899813,0.3058766786353216,0.1349898648036346
San Francisco,2022,0.6667507553446852,0.3471559684635072,0.1595699498328352
Tzalá,2022,0.6089493044133414,0.2987479687943034,0.1316913796759787
Panajachel,2022,0.5497546332395633,0.2945979068009984,0.1322949978047566
Tolimán,2023,0.7542147879635087,0.4360371568252741,0.2133914831918608
Jaibalito,2023,0.734988172969722,0.4412481038476077,0.2168895854126833
La Catarata,2023,0.5538713666191439,0.3044654091801086,0.1372553035817119
Palopó,2023,0.6792465110744003,0.3286705829821569,0.1489227786061842
San Buenaventura,2023,0.6399382950854271,0.352597659052814,0.1630840118733404
San Juan La Laguna,2023,0.7709759448394625,0.4342481967802352,0.2123224959314314
San Marcos La Laguna,2023,0.7828884050359893,0.4559110324334834,0.2251919630743572
San Pablo La Laguna,2023,0.7778428560363313,0.4633642654185831,0.2308107684344067
San Pedro La Laguna,2023,0.767995454020843,0.4010902177343839,0.191140887577175
Nimayá - Xepec,2023,0.6939815003410322,0.3402635881259093,0.154504912887916
Santa Cruz La Laguna,2023,0.7155518646691663,0.3985191048326701,0.1907097912616602
Santiago Atitlán,2023,0.7425098118063618,0.3613270928701464,0.1683155068315379
Cerro De Oro,2023,0.7773860315735135,0.411042916264752,0.1958412866888688
San Antonio Chacayá,2023,0.8078260457806824,0.4832018882714755,0.2428105936216869
Chukumuk,2023,0.7467849603585707,0.3891777415191544,0.1827109063228119
Panabaj,2023,0.8031774349201658,0.4239509267175794,0.2040474882613868
Cerro Chuitinamit,2023,0.7623140380588748,0.4287685600342721,0.2076229925556522
Tzununá,2023,0.7543517339291923,0.445055058372259,0.2188585617711509
Barreneché - María Tecún,2023,0.7275386901327526,0.375999448836763,0.1759970233929866
Argueta,2023,0.7284623150678232,0.3588017250326099,0.1657120496911097
Chaquijyá,2023,0.6710809105927105,0.3699949862265234,0.1733191247521284
Xibalbay,2023,0.6545998594384033,0.3497811354539242,0.1619843691968092
Parracaná,2023,0.6941461850764354,0.3573430750884857,0.1652687900688058
El Novillero,2023,0.6557409127347755,0.3374898825479258,0.1539546794989811
Chuiescalera,2023,0.7215391709001282,0.3915573909701135,0.1851389469882997
Pamachá,2023,0.6496970217445842,0.3318747028472799,0.150948468313157
Río Quiscab,2023,0.6737850880983552,0.3694653455790999,0.1740166314634829
Pujujil,2023,0.7178531170846982,0.3730433982318574,0.1743344395783711
Pujujilito,2023,0.7316782117410464,0.3844106832641363,0.1810718547703237
Xajaxak,2023,0.6475019312235678,0.3364257146900782,0.1537998997793964
Patzutzún,2023,0.7212527929544947,0.3705973780523552,0.1732725778554075
Concepción,2023,0.6582171548744395,0.3676662223351917,0.1728439187965257
Panasacar,2023,0.743324720725643,0.3712087375252617,0.1734795167909662
Patanatic - Pamuch,2023,0.6920344934103266,0.3294219298712423,0.148321455813299
San Francisco,2023,0.6856506181019286,0.3651877762735318,0.1703486938356722
Tzalá,2023,0.6385149392381284,0.3191829006743686,0.1429902685193451
Panajachel,2023,0.5674199266520507,0.3090395965911543,0.1403838227705814
Tolimán,2024,0.7176007790382765,0.3846082316567306,0.1811328709680971
Jaibalito,2024,0.6372722231933012,0.3600540313235675,0.1673352257362147
La Catarata,2024,0.4836944555535724,0.2556614678752761,0.1105748334638464
Palopó,2024,0.5831908686801087,0.267566100867073,0.1156678695876036
San Buenaventura,2024,0.5694105469478336,0.2944641289570017,0.1301833282366437
San Juan La Laguna,2024,0.7298677203575187,0.4021581663203287,0.1923547696949414
San Marcos La Laguna,2024,0.7165719259953597,0.3932434453552296,0.1863160156846043
San Pablo La Laguna,2024,0.7138296872977578,0.4001033716395687,0.1908390244261042
San Pedro La Laguna,2024,0.7268009251896393,0.3548434960647591,0.163041272357182
Nimayá - Xepec,2024,0.5713326373131734,0.2541018691282249,0.1067732068123077
Santa Cruz La Laguna,2024,0.6339482544323137,0.3353875874206528,0.152986979282964
Santiago Atitlán,2024,0.7172003496735228,0.3315506500487897,0.150429124469264
Cerro De Oro,2024,0.7232370998005233,0.3429725968325139,0.1548807672392681
San Antonio Chacayá,2024,0.7920028404856699,0.4760110268991959,0.2381659535037144
Chukumuk,2024,0.68504138910671,0.3240264275479199,0.1442733611751553
Panabaj,2024,0.7937890840172126,0.4196867232746802,0.2010444121956318
Cerro Chuitinamit,2024,0.6900433595392944,0.3658550511744968,0.1693806808117574
Tzununá,2024,0.6867240824859278,0.380088744238429,0.1785765527099414
Barreneché - María Tecún,2024,0.6811659643357284,0.3389266224627503,0.1554058176260756
Argueta,2024,0.6847226330875759,0.328070352775291,0.1485462878789347
Chaquijyá,2024,0.5888200094590159,0.3099716458947659,0.1401329365692366
Xibalbay,2024,0.5850222198872183,0.2992782536619059,0.1338186088938359
Parracaná,2024,0.6343182322608321,0.320453946943053,0.144785169468092
El Novillero,2024,0.5764700034124128,0.280785349974207,0.1231088187167645
Chuiescalera,2024,0.6596027627596375,0.3413035239948507,0.1561738315611717
Pamachá,2024,0.5744708402460538,0.2774558583674846,0.121222220208865
Río Quiscab,2024,0.6228530949869256,0.3247961651322457,0.1478223219321204
Pujujil,2024,0.6744941255120664,0.3330052974993192,0.1510000313354371
Pujujilito,2024,0.6975077279575534,0.3468970374087246,0.1588846987921422
Xajaxak,2024,0.5795857476968292,0.2902780613163471,0.1283625463338721
Patzutzún,2024,0.687559513759332,0.3369864910351714,0.1533840344784476
Concepción,2024,0.6071700513232299,0.3213648841378884,0.1456161323301039
Panasacar,2024,0.701960078639869,0.3350265929436237,0.1521060911025319
