nombre,mes,ffmc,dmc,dc,isi,bui,fwi
San Buenaventura,2,83.06347112885169,6.766860913166603,17.341270372694044,2.0415919052263383,6.850634417660176,1.710310204395056
San Juan La Laguna,2,80.97140283480536,6.880816867501775,17.819785983891038,1.5325630073717904,7.002186368746795,0.9828526826475652
San Marcos La Laguna,2,83.01499056158505,6.792608468223886,17.45414614652493,2.0100664934559718,6.885799506540957,1.64276558276138
San Pablo La Laguna,2,82.536622585997,6.812871130926869,17.541281928544805,1.893443748979988,6.913142664819223,1.46749192751045
San Pedro La Laguna,2,82.86954885978513,6.869851133395731,17.792773468017586,1.915490258144871,6.991294773183301,1.4401317178603517
Nimayá - Xepec,2,83.6412235530464,6.850884449618968,17.653307693550776,2.1824457555138363,6.954476618338995,2.3149923547838016
Santa Cruz La Laguna,2,83.06347112885169,6.766860913166603,17.341270372694044,2.0415919052263383,6.850634417660176,1.710310204395056
Santiago Atitlán,2,82.81310951779909,7.098919949059108,18.42484944759165,1.7650682339991823,7.231882733325594,1.2431187118352771
Cerro De Oro,2,83.02086045259462,6.917341635857529,17.916097588205517,1.9215464005234533,7.03968746231468,1.472061673779462
San Antonio Chacayá,2,82.01737480785515,7.107211033004141,18.485304213299862,1.5782981056367442,7.247825740166129,0.8816554005435724
Chukumuk,2,82.91616983623082,6.947128412769018,18.00289813502013,1.879745603071569,7.071859541345067,1.4029820209528732
Panabaj,2,82.4576222949369,7.109751365027193,18.471440892239094,1.6773512156820771,7.246474984934366,1.076292225344824
Cerro Chuitinamit,2,82.6862510448417,6.920905904254897,17.941732911342452,1.8429621347751983,7.04647313211923,1.3200066231922143
Tzununá,2,83.06347112885169,6.766860913166603,17.341270372694044,2.0415919052263383,6.850634417660176,1.710310204395056
Barreneché - María Tecún,2,84.33014119704525,6.72819310218149,17.247429805272287,2.3946061899969666,6.81251236558261,2.861533970923071
Argueta,2,84.49087395191071,6.723286391317848,17.235522005997176,2.439401563253846,6.807674908216706,3.00761728978174
